date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-18,Georgia,13,193,3,0.18177668912691905,0.002825544390573871,Southeast
2020-03-18,Kentucky,21,35,1,0.07834055894421996,0.0022383016841205704,Southeast
2020-03-18,Louisiana,22,280,7,0.6023067488040985,0.015057668720102462,Southeast
2020-03-18,Mississippi,28,34,0,0.11424159207082711,0.0,Southeast
2020-03-18,North Carolina,37,66,0,0.06292855778042969,0.0,Southeast
2020-03-18,South Carolina,45,60,1,0.11653395391548259,0.0019422325652580432,Southeast
2020-03-18,Tennessee,47,98,0,0.1435019813523568,0.0,Southeast
2020-03-18,Virginia,51,78,2,0.09138284385518912,0.0023431498424407466,Southeast
2020-03-18,West Virginia,54,2,0,0.011159798833466229,0.0,Southeast
2020-03-19,Alabama,1,78,0,0.15908027129304728,0.0,Southeast
2020-03-19,Arkansas,5,62,0,0.20544740480163723,0.0,Southeast
2020-03-19,Florida,12,434,8,0.20206970594713958,0.003724787206398886,Southeast
2020-03-19,Georgia,13,282,10,0.2656011727139439,0.009418481301912904,Southeast
2020-03-19,Kentucky,21,47,2,0.1052001791536668,0.004476603368241141,Southeast
2020-03-19,Louisiana,22,392,10,0.8432294483257379,0.02151095531443209,Southeast
2020-03-19,Mississippi,28,50,1,0.1680023412806281,0.003360046825612562,Southeast
2020-03-19,North Carolina,37,104,0,0.0991601516540104,0.0,Southeast
2020-03-19,South Carolina,45,81,1,0.1573208377859015,0.0019422325652580432,Southeast
2020-03-19,Tennessee,47,155,0,0.22696741948587046,0.0,Southeast
2020-03-19,Virginia,51,94,2,0.11012804259471509,0.0023431498424407466,Southeast
2020-03-19,West Virginia,54,5,0,0.02789949708366557,0.0,Southeast
2020-03-20,Alabama,1,106,0,0.21618600970593604,0.0,Southeast
2020-03-20,Arkansas,5,100,0,0.3313667819381246,0.0,Southeast
2020-03-20,Florida,12,564,9,0.2625974980511215,0.004190385607198747,Southeast
2020-03-20,Georgia,13,482,14,0.453970798752202,0.013185873822678065,Southeast
2020-03-20,Kentucky,21,63,2,0.14101300609959594,0.004476603368241141,Southeast
2020-03-20,Louisiana,22,537,10,1.155138300385003,0.02151095531443209,Southeast
2020-03-20,Mississippi,28,80,1,0.268803746049005,0.003360046825612562,Southeast
2020-03-20,North Carolina,37,144,0,0.1372986715209375,0.0,Southeast
2020-03-20,South Carolina,45,126,3,0.24472130322251343,0.005826697695774129,Southeast
2020-03-20,Tennessee,47,237,0,0.3470405059235568,0.0,Southeast
2020-03-20,Virginia,51,115,2,0.13473111594034293,0.0023431498424407466,Southeast
2020-03-20,West Virginia,54,8,0,0.044639195333864914,0.0,Southeast
2020-03-21,Alabama,1,131,0,0.2671732761460153,0.0,Southeast
2020-03-21,Arkansas,5,118,0,0.39101280268698696,0.0,Southeast
