date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-17,Montana,30,8,0,0.07485184013892501,0.0,West
2020-03-17,Nevada,32,55,1,0.17856238450260312,0.0032465888091382385,West
2020-03-17,Oregon,41,66,2,0.15648201867494346,0.004741879353786165,West
2020-03-17,Utah,49,51,0,0.15907881513107783,0.0,West
2020-03-17,Washington,53,908,54,1.192400208381129,0.07091366878037551,West
2020-03-17,Wyoming,56,15,0,0.25917523528791775,0.0,West
2020-03-18,California,6,893,17,0.22600601337970785,0.0043024661001736094,West
2020-03-18,Colorado,8,216,3,0.3750823097290794,0.005209476524014992,West
2020-03-18,Idaho,16,11,0,0.06155344097724481,0.0,West
2020-03-18,Montana,30,12,0,0.11227776020838753,0.0,West
2020-03-18,Nevada,32,82,1,0.26622028234933554,0.0032465888091382385,West
2020-03-18,Oregon,41,74,3,0.17544953609008812,0.007112819030679248,West
2020-03-18,Utah,49,65,0,0.20274750948078546,0.0,West
2020-03-18,Washington,53,1026,68,1.3473597068271348,0.08929869401973213,West
2020-03-18,Wyoming,56,17,0,0.2937319333263068,0.0,West
2020-03-19,California,6,1067,19,0.2700430193461907,0.0048086385825469756,West
2020-03-19,Colorado,8,278,5,0.4827448245587226,0.008682460873358321,West
2020-03-19,Idaho,16,23,0,0.12870264931605732,0.0,West
2020-03-19,Montana,30,19,0,0.1777731203299469,0.0,West
2020-03-19,Nevada,32,99,1,0.3214122921046856,0.0032465888091382385,West
2020-03-19,Oregon,41,87,3,0.20627175188969818,0.007112819030679248,West
2020-03-19,Utah,49,80,0,0.24953539628404364,0.0,West
2020-03-19,Washington,53,1228,75,1.6126293567092802,0.09849120663941044,West
2020-03-19,Wyoming,56,18,0,0.3110102823455013,0.0,West
2020-03-20,California,6,1283,24,0.3247096474425142,0.00607406978848039,West
2020-03-20,Colorado,8,364,5,0.6320831515804857,0.008682460873358321,West
2020-03-20,Idaho,16,31,0,0.173468788208599,0.0,West
2020-03-20,Montana,30,19,0,0.1777731203299469,0.0,West
2020-03-20,Nevada,32,165,2,0.5356871535078094,0.006493177618276477,West
2020-03-20,Oregon,41,114,3,0.27028712316581144,0.007112819030679248,West
2020-03-20,Utah,49,112,0,0.3493495547976611,0.0,West
2020-03-20,Washington,53,1404,83,1.8437553882897633,0.10899693534761422,West
2020-03-20,Wyoming,56,22,0,0.3801236784222794,0.0,West
2020-03-21,California,6,1544,28,0.3907651563922384,0.007086414753227121,West
2020-03-21,Colorado,8,475,6,0.8248337829690404,0.010418953048029984,West
2020-03-21,Idaho,16,42,0,0.2350222291858438,0.0,West
2020-03-21,Montana,30,29,0,0.27133792050360317,0.0,West
2020-03-21,Nevada,32,165,2,0.5356871535078094,0.006493177618276477,West
2020-03-21,Oregon,41,137,4,0.3248187357343523,0.00948375870757233,West
2020-03-21,Utah,49,138,0,0.43044855858997527,0.0,West
2020-03-21,Washington,53,1655,95,2.173372626509657,0.12475552840991988,West
2020-03-21,Wyoming,56,24,0,0.4146803764606684,0.0,West
2020-03-22,California,6,1851,35,0.46846263243655006,0.008858018441533902,West
2020-03-22,Colorado,8,591,7,1.0262668752309534,0.012155445222701648,West
2020-03-22,Idaho,16,47,0,0.2630010659936824,0.0,West
2020-03-22,Montana,30,34,0,0.3181203205904313,0.0,West
2020-03-22,Nevada,32,190,2,0.6168518737362653,0.006493177618276477,West
2020-03-22,Oregon,41,161,5,0.3817212879797863,0.011854698384465413,West
2020-03-22,Utah,49,182,1,0.5676930265461994,0.0031191924535505454,West
2020-03-22,Washington,53,1844,97,2.4215704672409712,0.12738196058697082,West
2020-03-22,Wyoming,56,26,0,0.4492370744990575,0.0,West
2020-03-23,California,6,2240,39,0.5669131802581697,0.009870363406280634,West
2020-03-23,Colorado,8,721,10,1.2520108579382698,0.017364921746716642,West
2020-03-23,Idaho,16,50,0,0.2797883680783855,0.0,West
2020-03-23,Montana,30,45,0,0.42104160078145325,0.0,West
2020-03-23,Nevada,32,265,4,0.8603460344216332,0.012986355236552954,West
2020-03-23,Oregon,41,191,5,0.4528494782865788,0.011854698384465413,West
2020-03-23,Utah,49,257,1,0.8016324605624903,0.0031191924535505454,West
2020-03-23,Washington,53,2101,110,2.7590670019920176,0.14445376973780197,West
2020-03-23,Wyoming,56,28,0,0.4837937725374465,0.0,West
2020-03-24,California,6,2644,52,0.6691600216975896,0.013160484541707512,West
2020-03-24,Colorado,8,912,11,1.5836808633005577,0.019101413921388304,West
2020-03-24,Idaho,16,73,0,0.4084910173944428,0.0,West
2020-03-24,Montana,30,51,0,0.477180480885647,0.0,West
2020-03-24,Nevada,32,315,6,1.0226754748785452,0.01947953285482943,West
2020-03-24,Oregon,41,209,8,0.4955263924706543,0.01896751741514466,West
2020-03-24,Utah,49,299,1,0.9326385436116131,0.0031191924535505454,West
2020-03-24,Washington,53,2469,123,3.2423305225693917,0.16152557888863311,West
2020-03-24,Wyoming,56,37,0,0.6392989137101971,0.0,West
2020-03-25,California,6,3183,68,0.8055735056972118,0.017209864400694438,West
2020-03-25,Colorado,8,1086,19,1.8858305016934271,0.03299335131876162,West
2020-03-25,Idaho,16,123,0,0.6882793854728283,0.0,West
2020-03-25,Montana,30,65,0,0.6081712011287658,0.0,West
2020-03-25,Nevada,32,405,10,1.3148684677009865,0.032465888091382386,West
2020-03-25,Oregon,41,266,10,0.63066995405356,0.023709396768930826,West
2020-03-25,Utah,49,346,1,1.0792405889284888,0.0031191924535505454,West
2020-03-25,Washington,53,2585,130,3.3946635888383465,0.1707180915083114,West
2020-03-25,Wyoming,56,49,0,0.8466391019405314,0.0,West
2020-03-26,California,6,4060,83,1.0275301392179326,0.021006158018494682,West
2020-03-26,Colorado,8,1432,24,2.4866567941298228,0.04167581219211994,West
2020-03-26,Idaho,16,189,3,1.0576000313362972,0.01678730208470313,West
2020-03-26,Montana,30,90,0,0.8420832015629065,0.0,West
2020-03-26,Nevada,32,535,10,1.7369250128889575,0.032465888091382386,West
2020-03-26,Oregon,41,316,11,0.7492169378982141,0.026080336445823908,West
2020-03-26,Utah,49,402,1,1.2539153663273193,0.0031191924535505454,West
2020-03-26,Washington,53,3208,152,4.212797211989716,0.19960884545587182,West
2020-03-26,Wyoming,56,56,0,0.967587545074893,0.0,West
2020-03-27,California,6,4915,104,1.2439188754325465,0.026320969083415025,West
