date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-19,Illinois,17,420,4,0.33144407579620955,0.0031566102456781864,Midwest
2020-03-19,Indiana,18,56,2,0.08318208305463622,0.002970788680522722,Midwest
2020-03-19,Iowa,19,44,0,0.13945807858462728,0.0,Midwest
2020-03-19,Kansas,20,35,1,0.12013809702627318,0.0034325170578935194,Midwest
2020-03-19,Michigan,26,334,3,0.33443955390569824,0.0030039480889733376,Midwest
2020-03-19,Minnesota,27,89,0,0.15781171537433647,0.0,Midwest
2020-03-19,Missouri,29,35,1,0.05702714557303157,0.0016293470163723305,Midwest
2020-03-19,Nebraska,31,47,0,0.24296839136314574,0.0,Midwest
2020-03-19,North Dakota,38,19,0,0.24932354585322455,0.0,Midwest
2020-03-19,Ohio,39,120,0,0.10265974283734418,0.0,Midwest
2020-03-19,South Dakota,46,14,1,0.15825306700095743,0.011303790500068387,Midwest
2020-03-19,Wisconsin,55,155,2,0.2662116908495657,0.0034349895593492347,Midwest
2020-03-20,Illinois,17,583,5,0.46007594330759566,0.003945762807097733,Midwest
2020-03-20,Indiana,18,81,5,0.12031694156117025,0.007426971701306805,Midwest
2020-03-20,Iowa,19,45,0,0.14262758037064155,0.0,Midwest
2020-03-20,Kansas,20,49,1,0.16819333583678245,0.0034325170578935194,Midwest
2020-03-20,Michigan,26,548,4,0.548721184252463,0.004005264118631117,Midwest
2020-03-20,Minnesota,27,115,0,0.20391401424773814,0.0,Midwest
2020-03-20,Missouri,29,73,3,0.11894233219518013,0.004888041049116992,Midwest
2020-03-20,Nebraska,31,53,0,0.2739856328137601,0.0,Midwest
2020-03-20,North Dakota,38,27,0,0.3543018809493191,0.0,Midwest
2020-03-20,Ohio,39,169,1,0.14457913782925974,0.0008554978569778682,Midwest
2020-03-20,South Dakota,46,14,1,0.15825306700095743,0.011303790500068387,Midwest
2020-03-20,Wisconsin,55,216,3,0.37097887240971733,0.005152484339023852,Midwest
2020-03-21,Illinois,17,751,6,0.5926535736260795,0.004734915368517279,Midwest
2020-03-21,Indiana,18,128,6,0.19013047555345422,0.008912366041568167,Midwest
2020-03-21,Iowa,19,68,0,0.21552612144896943,0.0,Midwest
2020-03-21,Kansas,20,57,2,0.1956534722999306,0.006865034115787039,Midwest
2020-03-21,Michigan,26,787,6,0.7880357153406723,0.006007896177946675,Midwest
2020-03-21,Minnesota,27,138,1,0.24469681709728577,0.0017731653412846795,Midwest
2020-03-21,Missouri,29,93,3,0.15152927252262674,0.004888041049116992,Midwest
2020-03-21,Nebraska,31,61,0,0.31534195474791255,0.0,Midwest
2020-03-21,North Dakota,38,28,0,0.36742417283633094,0.0,Midwest
2020-03-21,Ohio,39,247,3,0.21130797067353344,0.0025664935709336046,Midwest
2020-03-21,South Dakota,46,14,1,0.15825306700095743,0.011303790500068387,Midwest
2020-03-21,Wisconsin,55,281,4,0.4826160330885675,0.0068699791186984695,Midwest
2020-03-22,Illinois,17,1047,9,0.8262427318062653,0.007102373052775919,Midwest
2020-03-22,Indiana,18,204,9,0.30302044541331763,0.013368549062352249,Midwest
2020-03-22,Iowa,19,90,0,0.2852551607412831,0.0,Midwest
2020-03-22,Kansas,20,66,2,0.22654612582097228,0.006865034115787039,Midwest
2020-03-22,Michigan,26,1033,9,1.034359458636486,0.009011844266920014,Midwest
2020-03-22,Minnesota,27,171,1,0.3032112733596802,0.0017731653412846795,Midwest
2020-03-22,Missouri,29,130,3,0.21181511212840298,0.004888041049116992,Midwest
2020-03-22,Nebraska,31,62,0,0.3205114949896816,0.0,Midwest
2020-03-22,North Dakota,38,30,0,0.39366875661035455,0.0,Midwest
2020-03-22,Ohio,39,351,3,0.3002797477992317,0.0025664935709336046,Midwest
2020-03-22,South Dakota,46,21,1,0.23737960050143614,0.011303790500068387,Midwest
2020-03-22,Wisconsin,55,382,4,0.6560830058357038,0.0068699791186984695,Midwest
2020-03-23,Illinois,17,1285,12,1.0140610414241173,0.009469830737034559,Midwest
2020-03-23,Indiana,18,264,12,0.39214410582899933,0.017824732083136334,Midwest
2020-03-23,Iowa,19,105,0,0.3327976875314969,0.0,Midwest
2020-03-23,Kansas,20,82,2,0.2814663987472686,0.006865034115787039,Midwest
2020-03-23,Michigan,26,1324,16,1.3257424232668997,0.016021056474524467,Midwest
2020-03-23,Minnesota,27,235,1,0.41669385520189967,0.0017731653412846795,Midwest
2020-03-23,Missouri,29,183,4,0.2981705039961365,0.006517388065489322,Midwest
2020-03-23,Nebraska,31,73,0,0.37737643764914125,0.0,Midwest
2020-03-23,North Dakota,38,32,0,0.4199133403843782,0.0,Midwest
2020-03-23,Ohio,39,444,6,0.37984104849817346,0.005132987141867209,Midwest
2020-03-23,South Dakota,46,28,1,0.31650613400191485,0.011303790500068387,Midwest
2020-03-23,Wisconsin,55,418,5,0.7179128179039901,0.008587473898373086,Midwest
2020-03-24,Illinois,17,1535,16,1.211349181779004,0.012626440982712745,Midwest
2020-03-24,Indiana,18,371,17,0.551081300236965,0.02525170378444314,Midwest
2020-03-24,Iowa,19,124,1,0.3930182214657678,0.003169501786014256,Midwest
2020-03-24,Kansas,20,102,3,0.350116739905139,0.010297551173680558,Midwest
2020-03-24,Michigan,26,1791,24,1.7933570091170825,0.0240315847117867,Midwest
2020-03-24,Minnesota,27,264,1,0.4681156500991554,0.0017731653412846795,Midwest
2020-03-24,Missouri,29,255,5,0.4154834891749443,0.008146735081861653,Midwest
2020-03-24,Nebraska,31,77,0,0.3980545986162175,0.0,Midwest
2020-03-24,North Dakota,38,37,0,0.4855247998194373,0.0,Midwest
2020-03-24,Ohio,39,564,8,0.48250079133551765,0.006843982855822946,Midwest
2020-03-24,South Dakota,46,30,1,0.3391137150020516,0.011303790500068387,Midwest
2020-03-24,Wisconsin,55,481,5,0.8261149890234909,0.008587473898373086,Midwest
2020-03-25,Illinois,17,1874,21,1.4788719001002302,0.016572203789810478,Midwest
2020-03-25,Indiana,18,484,19,0.7189308606864988,0.02822249246496586,Midwest
2020-03-25,Iowa,19,147,1,0.4659167625440957,0.003169501786014256,Midwest
2020-03-25,Kansas,20,134,3,0.4599572857577316,0.010297551173680558,Midwest
2020-03-25,Michigan,26,2293,43,2.296017656005288,0.04305658927528451,Midwest
2020-03-25,Minnesota,27,289,1,0.5124447836312723,0.0017731653412846795,Midwest
2020-03-25,Missouri,29,384,8,0.625669254286975,0.013034776130978644,Midwest
2020-03-25,Nebraska,31,84,0,0.4342413803086009,0.0,Midwest
2020-03-25,North Dakota,38,45,0,0.5905031349155319,0.0,Midwest
2020-03-25,Ohio,39,707,11,0.6048369848833528,0.00941047642675655,Midwest
2020-03-25,South Dakota,46,41,1,0.46345541050280387,0.011303790500068387,Midwest
2020-03-25,Wisconsin,55,623,7,1.0699992477372866,0.01202246345772232,Midwest
2020-03-26,Illinois,17,2538,26,2.002869200882809,0.020517966596908212,Midwest
2020-03-26,Indiana,18,661,23,0.9818456589127597,0.034164069826011306,Midwest
2020-03-26,Iowa,19,179,1,0.5673408196965519,0.003169501786014256,Midwest
2020-03-26,Kansas,20,173,3,0.5938254510155788,0.010297551173680558,Midwest
2020-03-26,Michigan,26,2877,63,2.8807862173254306,0.06308290986844009,Midwest
2020-03-26,Minnesota,27,346,2,0.6135152080844991,0.003546330682569359,Midwest
2020-03-26,Missouri,29,508,8,0.8277082843171439,0.013034776130978644,Midwest
2020-03-26,Nebraska,31,91,0,0.4704281620009843,0.0,Midwest
2020-03-26,North Dakota,38,58,0,0.7610929294466855,0.0,Midwest
2020-03-26,Ohio,39,867,15,0.7417166419998117,0.012832467854668022,Midwest
2020-03-26,South Dakota,46,46,1,0.5199743630031458,0.011303790500068387,Midwest
2020-03-26,Wisconsin,55,754,10,1.2949910638746616,0.017174947796746172,Midwest
